number of characters,length of case,case,expected value
5,6,[4. 0. 2. 1. 3. 1.],15625.0
5,6,[4. 0. 2. 1. 3. 2.],15625.0
5,6,[4. 0. 2. 1. 3. 3.],15625.0
5,6,[4. 0. 2. 1. 3. 4.],15630.0
5,6,[4. 0. 2. 1. 4. 0.],15650.0
5,6,[4. 0. 2. 1. 4. 1.],15630.0
5,6,[4. 0. 2. 1. 4. 2.],15630.0
5,6,[4. 0. 2. 1. 4. 3.],15630.0
5,6,[4. 0. 2. 1. 4. 4.],15635.0
5,6,[4. 0. 2. 2. 0. 0.],15625.0
5,6,[4. 0. 2. 2. 0. 1.],15625.0
5,6,[4. 0. 2. 2. 0. 2.],15625.0
5,6,[4. 0. 2. 2. 0. 3.],15625.0
5,6,[4. 0. 2. 2. 0. 4.],15630.0
5,6,[4. 0. 2. 2. 1. 0.],15625.0
5,6,[4. 0. 2. 2. 1. 1.],15625.0
5,6,[4. 0. 2. 2. 1. 2.],15625.0
5,6,[4. 0. 2. 2. 1. 3.],15625.0
5,6,[4. 0. 2. 2. 1. 4.],15630.0
5,6,[4. 0. 2. 2. 2. 0.],15625.0
5,6,[4. 0. 2. 2. 2. 1.],15625.0
5,6,[4. 0. 2. 2. 2. 2.],15625.0
5,6,[4. 0. 2. 2. 2. 3.],15625.0
5,6,[4. 0. 2. 2. 2. 4.],15630.0
5,6,[4. 0. 2. 2. 3. 0.],15625.0
5,6,[4. 0. 2. 2. 3. 1.],15625.0
5,6,[4. 0. 2. 2. 3. 2.],15625.0
5,6,[4. 0. 2. 2. 3. 3.],15625.0
5,6,[4. 0. 2. 2. 3. 4.],15630.0
5,6,[4. 0. 2. 2. 4. 0.],15650.0
5,6,[4. 0. 2. 2. 4. 1.],15630.0
5,6,[4. 0. 2. 2. 4. 2.],15630.0
5,6,[4. 0. 2. 2. 4. 3.],15630.0
5,6,[4. 0. 2. 2. 4. 4.],15635.0
5,6,[4. 0. 2. 3. 0. 0.],15625.0
5,6,[4. 0. 2. 3. 0. 1.],15625.0
5,6,[4. 0. 2. 3. 0. 2.],15625.0
5,6,[4. 0. 2. 3. 0. 3.],15625.0
5,6,[4. 0. 2. 3. 0. 4.],15630.0
5,6,[4. 0. 2. 3. 1. 0.],15625.0
5,6,[4. 0. 2. 3. 1. 1.],15625.0
5,6,[4. 0. 2. 3. 1. 2.],15625.0
5,6,[4. 0. 2. 3. 1. 3.],15625.0
5,6,[4. 0. 2. 3. 1. 4.],15630.0
5,6,[4. 0. 2. 3. 2. 0.],15625.0
5,6,[4. 0. 2. 3. 2. 1.],15625.0
5,6,[4. 0. 2. 3. 2. 2.],15625.0
5,6,[4. 0. 2. 3. 2. 3.],15625.0
5,6,[4. 0. 2. 3. 2. 4.],15630.0
5,6,[4. 0. 2. 3. 3. 0.],15625.0
5,6,[4. 0. 2. 3. 3. 1.],15625.0
5,6,[4. 0. 2. 3. 3. 2.],15625.0
5,6,[4. 0. 2. 3. 3. 3.],15625.0
5,6,[4. 0. 2. 3. 3. 4.],15630.0
5,6,[4. 0. 2. 3. 4. 0.],15650.0
5,6,[4. 0. 2. 3. 4. 1.],15630.0
5,6,[4. 0. 2. 3. 4. 2.],15630.0
5,6,[4. 0. 2. 3. 4. 3.],15630.0
5,6,[4. 0. 2. 3. 4. 4.],15635.0
5,6,[4. 0. 2. 4. 0. 0.],15650.0
5,6,[4. 0. 2. 4. 0. 1.],15650.0
5,6,[4. 0. 2. 4. 0. 2.],15750.0
5,6,[4. 0. 2. 4. 0. 3.],15650.0
5,6,[4. 0. 2. 4. 0. 4.],15655.0
5,6,[4. 0. 2. 4. 1. 0.],15630.0
5,6,[4. 0. 2. 4. 1. 1.],15630.0
5,6,[4. 0. 2. 4. 1. 2.],15630.0
5,6,[4. 0. 2. 4. 1. 3.],15630.0
5,6,[4. 0. 2. 4. 1. 4.],15635.0
5,6,[4. 0. 2. 4. 2. 0.],15630.0
5,6,[4. 0. 2. 4. 2. 1.],15630.0
5,6,[4. 0. 2. 4. 2. 2.],15630.0
5,6,[4. 0. 2. 4. 2. 3.],15630.0
5,6,[4. 0. 2. 4. 2. 4.],15635.0
5,6,[4. 0. 2. 4. 3. 0.],15630.0
5,6,[4. 0. 2. 4. 3. 1.],15630.0
5,6,[4. 0. 2. 4. 3. 2.],15630.0
5,6,[4. 0. 2. 4. 3. 3.],15630.0
5,6,[4. 0. 2. 4. 3. 4.],15635.0
5,6,[4. 0. 2. 4. 4. 0.],15655.0
5,6,[4. 0. 2. 4. 4. 1.],15635.0
5,6,[4. 0. 2. 4. 4. 2.],15635.0
5,6,[4. 0. 2. 4. 4. 3.],15635.0
5,6,[4. 0. 2. 4. 4. 4.],15640.0
5,6,[4. 0. 3. 0. 0. 0.],15625.0
5,6,[4. 0. 3. 0. 0. 1.],15625.0
5,6,[4. 0. 3. 0. 0. 2.],15625.0
5,6,[4. 0. 3. 0. 0. 3.],15625.0
5,6,[4. 0. 3. 0. 0. 4.],15630.0
5,6,[4. 0. 3. 0. 1. 0.],15625.0
5,6,[4. 0. 3. 0. 1. 1.],15625.0
5,6,[4. 0. 3. 0. 1. 2.],15625.0
5,6,[4. 0. 3. 0. 1. 3.],15625.0
5,6,[4. 0. 3. 0. 1. 4.],15630.0
5,6,[4. 0. 3. 0. 2. 0.],15625.0
5,6,[4. 0. 3. 0. 2. 1.],15625.0
5,6,[4. 0. 3. 0. 2. 2.],15625.0
5,6,[4. 0. 3. 0. 2. 3.],15625.0
5,6,[4. 0. 3. 0. 2. 4.],15630.0
5,6,[4. 0. 3. 0. 3. 0.],15625.0
5,6,[4. 0. 3. 0. 3. 1.],15625.0
5,6,[4. 0. 3. 0. 3. 2.],15625.0
5,6,[4. 0. 3. 0. 3. 3.],15625.0
5,6,[4. 0. 3. 0. 3. 4.],15630.0
5,6,[4. 0. 3. 0. 4. 0.],15650.0
5,6,[4. 0. 3. 0. 4. 1.],15630.0
5,6,[4. 0. 3. 0. 4. 2.],15630.0
5,6,[4. 0. 3. 0. 4. 3.],15630.0
5,6,[4. 0. 3. 0. 4. 4.],15635.0
5,6,[4. 0. 3. 1. 0. 0.],15625.0
5,6,[4. 0. 3. 1. 0. 1.],15625.0
5,6,[4. 0. 3. 1. 0. 2.],15625.0
5,6,[4. 0. 3. 1. 0. 3.],15625.0
5,6,[4. 0. 3. 1. 0. 4.],15630.0
5,6,[4. 0. 3. 1. 1. 0.],15625.0
5,6,[4. 0. 3. 1. 1. 1.],15625.0
5,6,[4. 0. 3. 1. 1. 2.],15625.0
5,6,[4. 0. 3. 1. 1. 3.],15625.0
5,6,[4. 0. 3. 1. 1. 4.],15630.0
5,6,[4. 0. 3. 1. 2. 0.],15625.0
5,6,[4. 0. 3. 1. 2. 1.],15625.0
5,6,[4. 0. 3. 1. 2. 2.],15625.0
5,6,[4. 0. 3. 1. 2. 3.],15625.0
5,6,[4. 0. 3. 1. 2. 4.],15630.0
5,6,[4. 0. 3. 1. 3. 0.],15625.0
5,6,[4. 0. 3. 1. 3. 1.],15625.0
5,6,[4. 0. 3. 1. 3. 2.],15625.0
5,6,[4. 0. 3. 1. 3. 3.],15625.0
5,6,[4. 0. 3. 1. 3. 4.],15630.0
5,6,[4. 0. 3. 1. 4. 0.],15650.0
5,6,[4. 0. 3. 1. 4. 1.],15630.0
5,6,[4. 0. 3. 1. 4. 2.],15630.0
5,6,[4. 0. 3. 1. 4. 3.],15630.0
5,6,[4. 0. 3. 1. 4. 4.],15635.0
5,6,[4. 0. 3. 2. 0. 0.],15625.0
5,6,[4. 0. 3. 2. 0. 1.],15625.0
5,6,[4. 0. 3. 2. 0. 2.],15625.0
5,6,[4. 0. 3. 2. 0. 3.],15625.0
5,6,[4. 0. 3. 2. 0. 4.],15630.0
5,6,[4. 0. 3. 2. 1. 0.],15625.0
5,6,[4. 0. 3. 2. 1. 1.],15625.0
5,6,[4. 0. 3. 2. 1. 2.],15625.0
5,6,[4. 0. 3. 2. 1. 3.],15625.0
5,6,[4. 0. 3. 2. 1. 4.],15630.0
5,6,[4. 0. 3. 2. 2. 0.],15625.0
5,6,[4. 0. 3. 2. 2. 1.],15625.0
5,6,[4. 0. 3. 2. 2. 2.],15625.0
5,6,[4. 0. 3. 2. 2. 3.],15625.0
5,6,[4. 0. 3. 2. 2. 4.],15630.0
5,6,[4. 0. 3. 2. 3. 0.],15625.0
5,6,[4. 0. 3. 2. 3. 1.],15625.0
5,6,[4. 0. 3. 2. 3. 2.],15625.0
5,6,[4. 0. 3. 2. 3. 3.],15625.0
5,6,[4. 0. 3. 2. 3. 4.],15630.0
5,6,[4. 0. 3. 2. 4. 0.],15650.0
5,6,[4. 0. 3. 2. 4. 1.],15630.0
5,6,[4. 0. 3. 2. 4. 2.],15630.0
5,6,[4. 0. 3. 2. 4. 3.],15630.0
5,6,[4. 0. 3. 2. 4. 4.],15635.0
5,6,[4. 0. 3. 3. 0. 0.],15625.0
5,6,[4. 0. 3. 3. 0. 1.],15625.0
5,6,[4. 0. 3. 3. 0. 2.],15625.0
5,6,[4. 0. 3. 3. 0. 3.],15625.0
5,6,[4. 0. 3. 3. 0. 4.],15630.0
5,6,[4. 0. 3. 3. 1. 0.],15625.0
5,6,[4. 0. 3. 3. 1. 1.],15625.0
5,6,[4. 0. 3. 3. 1. 2.],15625.0
5,6,[4. 0. 3. 3. 1. 3.],15625.0
5,6,[4. 0. 3. 3. 1. 4.],15630.0
5,6,[4. 0. 3. 3. 2. 0.],15625.0
5,6,[4. 0. 3. 3. 2. 1.],15625.0
5,6,[4. 0. 3. 3. 2. 2.],15625.0
5,6,[4. 0. 3. 3. 2. 3.],15625.0
5,6,[4. 0. 3. 3. 2. 4.],15630.0
5,6,[4. 0. 3. 3. 3. 0.],15625.0
5,6,[4. 0. 3. 3. 3. 1.],15625.0
5,6,[4. 0. 3. 3. 3. 2.],15625.0
5,6,[4. 0. 3. 3. 3. 3.],15625.0
5,6,[4. 0. 3. 3. 3. 4.],15630.0
5,6,[4. 0. 3. 3. 4. 0.],15650.0
5,6,[4. 0. 3. 3. 4. 1.],15630.0
5,6,[4. 0. 3. 3. 4. 2.],15630.0
5,6,[4. 0. 3. 3. 4. 3.],15630.0
5,6,[4. 0. 3. 3. 4. 4.],15635.0
5,6,[4. 0. 3. 4. 0. 0.],15650.0
5,6,[4. 0. 3. 4. 0. 1.],15650.0
5,6,[4. 0. 3. 4. 0. 2.],15650.0
5,6,[4. 0. 3. 4. 0. 3.],15750.0
5,6,[4. 0. 3. 4. 0. 4.],15655.0
5,6,[4. 0. 3. 4. 1. 0.],15630.0
5,6,[4. 0. 3. 4. 1. 1.],15630.0
5,6,[4. 0. 3. 4. 1. 2.],15630.0
5,6,[4. 0. 3. 4. 1. 3.],15630.0
5,6,[4. 0. 3. 4. 1. 4.],15635.0
5,6,[4. 0. 3. 4. 2. 0.],15630.0
5,6,[4. 0. 3. 4. 2. 1.],15630.0
5,6,[4. 0. 3. 4. 2. 2.],15630.0
5,6,[4. 0. 3. 4. 2. 3.],15630.0
5,6,[4. 0. 3. 4. 2. 4.],15635.0
5,6,[4. 0. 3. 4. 3. 0.],15630.0
5,6,[4. 0. 3. 4. 3. 1.],15630.0
5,6,[4. 0. 3. 4. 3. 2.],15630.0
5,6,[4. 0. 3. 4. 3. 3.],15630.0
5,6,[4. 0. 3. 4. 3. 4.],15635.0
5,6,[4. 0. 3. 4. 4. 0.],15655.0
5,6,[4. 0. 3. 4. 4. 1.],15635.0
5,6,[4. 0. 3. 4. 4. 2.],15635.0
5,6,[4. 0. 3. 4. 4. 3.],15635.0
5,6,[4. 0. 3. 4. 4. 4.],15640.0
5,6,[4. 0. 4. 0. 0. 0.],15650.0
5,6,[4. 0. 4. 0. 0. 1.],15650.0
5,6,[4. 0. 4. 0. 0. 2.],15650.0
5,6,[4. 0. 4. 0. 0. 3.],15650.0
5,6,[4. 0. 4. 0. 0. 4.],15655.0
5,6,[4. 0. 4. 0. 1. 0.],15650.0
5,6,[4. 0. 4. 0. 1. 1.],15650.0
5,6,[4. 0. 4. 0. 1. 2.],15650.0
5,6,[4. 0. 4. 0. 1. 3.],15650.0
5,6,[4. 0. 4. 0. 1. 4.],15655.0
5,6,[4. 0. 4. 0. 2. 0.],15650.0
5,6,[4. 0. 4. 0. 2. 1.],15650.0
5,6,[4. 0. 4. 0. 2. 2.],15650.0
5,6,[4. 0. 4. 0. 2. 3.],15650.0
5,6,[4. 0. 4. 0. 2. 4.],15655.0
5,6,[4. 0. 4. 0. 3. 0.],15650.0
5,6,[4. 0. 4. 0. 3. 1.],15650.0
5,6,[4. 0. 4. 0. 3. 2.],15650.0
5,6,[4. 0. 4. 0. 3. 3.],15650.0
5,6,[4. 0. 4. 0. 3. 4.],15655.0
5,6,[4. 0. 4. 0. 4. 0.],16275.0
5,6,[4. 0. 4. 0. 4. 1.],15755.0
5,6,[4. 0. 4. 0. 4. 2.],15755.0
5,6,[4. 0. 4. 0. 4. 3.],15755.0
5,6,[4. 0. 4. 0. 4. 4.],15760.0
5,6,[4. 0. 4. 1. 0. 0.],15630.0
5,6,[4. 0. 4. 1. 0. 1.],15630.0
5,6,[4. 0. 4. 1. 0. 2.],15630.0
5,6,[4. 0. 4. 1. 0. 3.],15630.0
5,6,[4. 0. 4. 1. 0. 4.],15635.0
5,6,[4. 0. 4. 1. 1. 0.],15630.0
5,6,[4. 0. 4. 1. 1. 1.],15630.0
5,6,[4. 0. 4. 1. 1. 2.],15630.0
5,6,[4. 0. 4. 1. 1. 3.],15630.0
5,6,[4. 0. 4. 1. 1. 4.],15635.0
5,6,[4. 0. 4. 1. 2. 0.],15630.0
5,6,[4. 0. 4. 1. 2. 1.],15630.0
5,6,[4. 0. 4. 1. 2. 2.],15630.0
5,6,[4. 0. 4. 1. 2. 3.],15630.0
5,6,[4. 0. 4. 1. 2. 4.],15635.0
5,6,[4. 0. 4. 1. 3. 0.],15630.0
5,6,[4. 0. 4. 1. 3. 1.],15630.0
5,6,[4. 0. 4. 1. 3. 2.],15630.0
5,6,[4. 0. 4. 1. 3. 3.],15630.0
5,6,[4. 0. 4. 1. 3. 4.],15635.0
5,6,[4. 0. 4. 1. 4. 0.],15655.0
5,6,[4. 0. 4. 1. 4. 1.],15635.0
5,6,[4. 0. 4. 1. 4. 2.],15635.0
5,6,[4. 0. 4. 1. 4. 3.],15635.0
5,6,[4. 0. 4. 1. 4. 4.],15640.0
5,6,[4. 0. 4. 2. 0. 0.],15630.0
5,6,[4. 0. 4. 2. 0. 1.],15630.0
5,6,[4. 0. 4. 2. 0. 2.],15630.0
5,6,[4. 0. 4. 2. 0. 3.],15630.0
5,6,[4. 0. 4. 2. 0. 4.],15635.0
5,6,[4. 0. 4. 2. 1. 0.],15630.0
5,6,[4. 0. 4. 2. 1. 1.],15630.0
5,6,[4. 0. 4. 2. 1. 2.],15630.0
5,6,[4. 0. 4. 2. 1. 3.],15630.0
5,6,[4. 0. 4. 2. 1. 4.],15635.0
5,6,[4. 0. 4. 2. 2. 0.],15630.0
5,6,[4. 0. 4. 2. 2. 1.],15630.0
5,6,[4. 0. 4. 2. 2. 2.],15630.0
5,6,[4. 0. 4. 2. 2. 3.],15630.0
5,6,[4. 0. 4. 2. 2. 4.],15635.0
5,6,[4. 0. 4. 2. 3. 0.],15630.0
5,6,[4. 0. 4. 2. 3. 1.],15630.0
5,6,[4. 0. 4. 2. 3. 2.],15630.0
5,6,[4. 0. 4. 2. 3. 3.],15630.0
5,6,[4. 0. 4. 2. 3. 4.],15635.0
5,6,[4. 0. 4. 2. 4. 0.],15655.0
5,6,[4. 0. 4. 2. 4. 1.],15635.0
5,6,[4. 0. 4. 2. 4. 2.],15635.0
5,6,[4. 0. 4. 2. 4. 3.],15635.0
5,6,[4. 0. 4. 2. 4. 4.],15640.0
5,6,[4. 0. 4. 3. 0. 0.],15630.0
5,6,[4. 0. 4. 3. 0. 1.],15630.0
5,6,[4. 0. 4. 3. 0. 2.],15630.0
5,6,[4. 0. 4. 3. 0. 3.],15630.0
5,6,[4. 0. 4. 3. 0. 4.],15635.0
5,6,[4. 0. 4. 3. 1. 0.],15630.0
5,6,[4. 0. 4. 3. 1. 1.],15630.0
5,6,[4. 0. 4. 3. 1. 2.],15630.0
5,6,[4. 0. 4. 3. 1. 3.],15630.0
5,6,[4. 0. 4. 3. 1. 4.],15635.0
5,6,[4. 0. 4. 3. 2. 0.],15630.0
5,6,[4. 0. 4. 3. 2. 1.],15630.0
5,6,[4. 0. 4. 3. 2. 2.],15630.0
5,6,[4. 0. 4. 3. 2. 3.],15630.0
5,6,[4. 0. 4. 3. 2. 4.],15635.0
5,6,[4. 0. 4. 3. 3. 0.],15630.0
5,6,[4. 0. 4. 3. 3. 1.],15630.0
5,6,[4. 0. 4. 3. 3. 2.],15630.0
5,6,[4. 0. 4. 3. 3. 3.],15630.0
5,6,[4. 0. 4. 3. 3. 4.],15635.0
5,6,[4. 0. 4. 3. 4. 0.],15655.0
5,6,[4. 0. 4. 3. 4. 1.],15635.0
5,6,[4. 0. 4. 3. 4. 2.],15635.0
5,6,[4. 0. 4. 3. 4. 3.],15635.0
5,6,[4. 0. 4. 3. 4. 4.],15640.0
5,6,[4. 0. 4. 4. 0. 0.],15655.0
5,6,[4. 0. 4. 4. 0. 1.],15655.0
5,6,[4. 0. 4. 4. 0. 2.],15655.0
5,6,[4. 0. 4. 4. 0. 3.],15655.0
5,6,[4. 0. 4. 4. 0. 4.],15760.0
5,6,[4. 0. 4. 4. 1. 0.],15635.0
5,6,[4. 0. 4. 4. 1. 1.],15635.0
5,6,[4. 0. 4. 4. 1. 2.],15635.0
5,6,[4. 0. 4. 4. 1. 3.],15635.0
5,6,[4. 0. 4. 4. 1. 4.],15640.0
5,6,[4. 0. 4. 4. 2. 0.],15635.0
5,6,[4. 0. 4. 4. 2. 1.],15635.0
5,6,[4. 0. 4. 4. 2. 2.],15635.0
5,6,[4. 0. 4. 4. 2. 3.],15635.0
5,6,[4. 0. 4. 4. 2. 4.],15640.0
5,6,[4. 0. 4. 4. 3. 0.],15635.0
5,6,[4. 0. 4. 4. 3. 1.],15635.0
5,6,[4. 0. 4. 4. 3. 2.],15635.0
5,6,[4. 0. 4. 4. 3. 3.],15635.0
5,6,[4. 0. 4. 4. 3. 4.],15640.0
5,6,[4. 0. 4. 4. 4. 0.],15660.0
5,6,[4. 0. 4. 4. 4. 1.],15640.0
5,6,[4. 0. 4. 4. 4. 2.],15640.0
5,6,[4. 0. 4. 4. 4. 3.],15640.0
5,6,[4. 0. 4. 4. 4. 4.],15645.0
5,6,[4. 1. 0. 0. 0. 0.],15625.0
5,6,[4. 1. 0. 0. 0. 1.],15625.0
5,6,[4. 1. 0. 0. 0. 2.],15625.0
5,6,[4. 1. 0. 0. 0. 3.],15625.0
5,6,[4. 1. 0. 0. 0. 4.],15630.0
5,6,[4. 1. 0. 0. 1. 0.],15625.0
5,6,[4. 1. 0. 0. 1. 1.],15625.0
5,6,[4. 1. 0. 0. 1. 2.],15625.0
5,6,[4. 1. 0. 0. 1. 3.],15625.0
5,6,[4. 1. 0. 0. 1. 4.],15630.0
5,6,[4. 1. 0. 0. 2. 0.],15625.0
5,6,[4. 1. 0. 0. 2. 1.],15625.0
5,6,[4. 1. 0. 0. 2. 2.],15625.0
5,6,[4. 1. 0. 0. 2. 3.],15625.0
5,6,[4. 1. 0. 0. 2. 4.],15630.0
5,6,[4. 1. 0. 0. 3. 0.],15625.0
5,6,[4. 1. 0. 0. 3. 1.],15625.0
5,6,[4. 1. 0. 0. 3. 2.],15625.0
5,6,[4. 1. 0. 0. 3. 3.],15625.0
5,6,[4. 1. 0. 0. 3. 4.],15630.0
5,6,[4. 1. 0. 0. 4. 0.],15630.0
5,6,[4. 1. 0. 0. 4. 1.],15650.0
5,6,[4. 1. 0. 0. 4. 2.],15630.0
5,6,[4. 1. 0. 0. 4. 3.],15630.0
5,6,[4. 1. 0. 0. 4. 4.],15635.0
5,6,[4. 1. 0. 1. 0. 0.],15625.0
5,6,[4. 1. 0. 1. 0. 1.],15625.0
5,6,[4. 1. 0. 1. 0. 2.],15625.0
5,6,[4. 1. 0. 1. 0. 3.],15625.0
5,6,[4. 1. 0. 1. 0. 4.],15630.0
5,6,[4. 1. 0. 1. 1. 0.],15625.0
5,6,[4. 1. 0. 1. 1. 1.],15625.0
5,6,[4. 1. 0. 1. 1. 2.],15625.0
5,6,[4. 1. 0. 1. 1. 3.],15625.0
5,6,[4. 1. 0. 1. 1. 4.],15630.0
5,6,[4. 1. 0. 1. 2. 0.],15625.0
5,6,[4. 1. 0. 1. 2. 1.],15625.0
5,6,[4. 1. 0. 1. 2. 2.],15625.0
5,6,[4. 1. 0. 1. 2. 3.],15625.0
5,6,[4. 1. 0. 1. 2. 4.],15630.0
5,6,[4. 1. 0. 1. 3. 0.],15625.0
5,6,[4. 1. 0. 1. 3. 1.],15625.0
5,6,[4. 1. 0. 1. 3. 2.],15625.0
5,6,[4. 1. 0. 1. 3. 3.],15625.0
5,6,[4. 1. 0. 1. 3. 4.],15630.0
5,6,[4. 1. 0. 1. 4. 0.],15630.0
5,6,[4. 1. 0. 1. 4. 1.],15650.0
5,6,[4. 1. 0. 1. 4. 2.],15630.0
5,6,[4. 1. 0. 1. 4. 3.],15630.0
5,6,[4. 1. 0. 1. 4. 4.],15635.0
5,6,[4. 1. 0. 2. 0. 0.],15625.0
5,6,[4. 1. 0. 2. 0. 1.],15625.0
5,6,[4. 1. 0. 2. 0. 2.],15625.0
5,6,[4. 1. 0. 2. 0. 3.],15625.0
5,6,[4. 1. 0. 2. 0. 4.],15630.0
5,6,[4. 1. 0. 2. 1. 0.],15625.0
5,6,[4. 1. 0. 2. 1. 1.],15625.0
5,6,[4. 1. 0. 2. 1. 2.],15625.0
5,6,[4. 1. 0. 2. 1. 3.],15625.0
5,6,[4. 1. 0. 2. 1. 4.],15630.0
5,6,[4. 1. 0. 2. 2. 0.],15625.0
5,6,[4. 1. 0. 2. 2. 1.],15625.0
5,6,[4. 1. 0. 2. 2. 2.],15625.0
5,6,[4. 1. 0. 2. 2. 3.],15625.0
5,6,[4. 1. 0. 2. 2. 4.],15630.0
5,6,[4. 1. 0. 2. 3. 0.],15625.0
5,6,[4. 1. 0. 2. 3. 1.],15625.0
5,6,[4. 1. 0. 2. 3. 2.],15625.0
5,6,[4. 1. 0. 2. 3. 3.],15625.0
5,6,[4. 1. 0. 2. 3. 4.],15630.0
5,6,[4. 1. 0. 2. 4. 0.],15630.0
5,6,[4. 1. 0. 2. 4. 1.],15650.0
5,6,[4. 1. 0. 2. 4. 2.],15630.0
5,6,[4. 1. 0. 2. 4. 3.],15630.0
5,6,[4. 1. 0. 2. 4. 4.],15635.0
5,6,[4. 1. 0. 3. 0. 0.],15625.0
5,6,[4. 1. 0. 3. 0. 1.],15625.0
5,6,[4. 1. 0. 3. 0. 2.],15625.0
5,6,[4. 1. 0. 3. 0. 3.],15625.0
5,6,[4. 1. 0. 3. 0. 4.],15630.0
5,6,[4. 1. 0. 3. 1. 0.],15625.0
5,6,[4. 1. 0. 3. 1. 1.],15625.0
5,6,[4. 1. 0. 3. 1. 2.],15625.0
5,6,[4. 1. 0. 3. 1. 3.],15625.0
5,6,[4. 1. 0. 3. 1. 4.],15630.0
5,6,[4. 1. 0. 3. 2. 0.],15625.0
5,6,[4. 1. 0. 3. 2. 1.],15625.0
5,6,[4. 1. 0. 3. 2. 2.],15625.0
5,6,[4. 1. 0. 3. 2. 3.],15625.0
5,6,[4. 1. 0. 3. 2. 4.],15630.0
5,6,[4. 1. 0. 3. 3. 0.],15625.0
5,6,[4. 1. 0. 3. 3. 1.],15625.0
5,6,[4. 1. 0. 3. 3. 2.],15625.0
5,6,[4. 1. 0. 3. 3. 3.],15625.0
5,6,[4. 1. 0. 3. 3. 4.],15630.0
5,6,[4. 1. 0. 3. 4. 0.],15630.0
5,6,[4. 1. 0. 3. 4. 1.],15650.0
5,6,[4. 1. 0. 3. 4. 2.],15630.0
5,6,[4. 1. 0. 3. 4. 3.],15630.0
5,6,[4. 1. 0. 3. 4. 4.],15635.0
5,6,[4. 1. 0. 4. 0. 0.],15630.0
5,6,[4. 1. 0. 4. 0. 1.],15630.0
5,6,[4. 1. 0. 4. 0. 2.],15630.0
5,6,[4. 1. 0. 4. 0. 3.],15630.0
5,6,[4. 1. 0. 4. 0. 4.],15635.0
5,6,[4. 1. 0. 4. 1. 0.],15750.0
5,6,[4. 1. 0. 4. 1. 1.],15650.0
5,6,[4. 1. 0. 4. 1. 2.],15650.0
5,6,[4. 1. 0. 4. 1. 3.],15650.0
5,6,[4. 1. 0. 4. 1. 4.],15655.0
5,6,[4. 1. 0. 4. 2. 0.],15630.0
5,6,[4. 1. 0. 4. 2. 1.],15630.0
5,6,[4. 1. 0. 4. 2. 2.],15630.0
5,6,[4. 1. 0. 4. 2. 3.],15630.0
5,6,[4. 1. 0. 4. 2. 4.],15635.0
5,6,[4. 1. 0. 4. 3. 0.],15630.0
5,6,[4. 1. 0. 4. 3. 1.],15630.0
5,6,[4. 1. 0. 4. 3. 2.],15630.0
5,6,[4. 1. 0. 4. 3. 3.],15630.0
5,6,[4. 1. 0. 4. 3. 4.],15635.0
5,6,[4. 1. 0. 4. 4. 0.],15635.0
5,6,[4. 1. 0. 4. 4. 1.],15655.0
5,6,[4. 1. 0. 4. 4. 2.],15635.0
5,6,[4. 1. 0. 4. 4. 3.],15635.0
5,6,[4. 1. 0. 4. 4. 4.],15640.0
5,6,[4. 1. 1. 0. 0. 0.],15625.0
5,6,[4. 1. 1. 0. 0. 1.],15625.0
5,6,[4. 1. 1. 0. 0. 2.],15625.0
5,6,[4. 1. 1. 0. 0. 3.],15625.0
5,6,[4. 1. 1. 0. 0. 4.],15630.0
5,6,[4. 1. 1. 0. 1. 0.],15625.0
5,6,[4. 1. 1. 0. 1. 1.],15625.0
5,6,[4. 1. 1. 0. 1. 2.],15625.0
5,6,[4. 1. 1. 0. 1. 3.],15625.0
5,6,[4. 1. 1. 0. 1. 4.],15630.0
5,6,[4. 1. 1. 0. 2. 0.],15625.0
5,6,[4. 1. 1. 0. 2. 1.],15625.0
5,6,[4. 1. 1. 0. 2. 2.],15625.0
5,6,[4. 1. 1. 0. 2. 3.],15625.0
5,6,[4. 1. 1. 0. 2. 4.],15630.0
5,6,[4. 1. 1. 0. 3. 0.],15625.0
5,6,[4. 1. 1. 0. 3. 1.],15625.0
5,6,[4. 1. 1. 0. 3. 2.],15625.0
5,6,[4. 1. 1. 0. 3. 3.],15625.0
5,6,[4. 1. 1. 0. 3. 4.],15630.0
5,6,[4. 1. 1. 0. 4. 0.],15630.0
5,6,[4. 1. 1. 0. 4. 1.],15650.0
5,6,[4. 1. 1. 0. 4. 2.],15630.0
5,6,[4. 1. 1. 0. 4. 3.],15630.0
5,6,[4. 1. 1. 0. 4. 4.],15635.0
5,6,[4. 1. 1. 1. 0. 0.],15625.0
5,6,[4. 1. 1. 1. 0. 1.],15625.0
5,6,[4. 1. 1. 1. 0. 2.],15625.0
5,6,[4. 1. 1. 1. 0. 3.],15625.0
5,6,[4. 1. 1. 1. 0. 4.],15630.0
5,6,[4. 1. 1. 1. 1. 0.],15625.0
5,6,[4. 1. 1. 1. 1. 1.],15625.0
5,6,[4. 1. 1. 1. 1. 2.],15625.0
5,6,[4. 1. 1. 1. 1. 3.],15625.0
5,6,[4. 1. 1. 1. 1. 4.],15630.0
5,6,[4. 1. 1. 1. 2. 0.],15625.0
5,6,[4. 1. 1. 1. 2. 1.],15625.0
5,6,[4. 1. 1. 1. 2. 2.],15625.0
5,6,[4. 1. 1. 1. 2. 3.],15625.0
5,6,[4. 1. 1. 1. 2. 4.],15630.0
